episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
26,100,DQN,0.7247235294117647,0.5515151515151515,15600,600.0,9,0.0001,0.0021907407407407396,39.888888888888886,294,188.89127105666157,600.0,0.09785331680749854,0.0,0.0,0.0,0.0
27,100,DQN,0.7141352941176471,0.5575757575757576,16200,600.0,9,0.0001,0.0030070987654320963,38.22222222222222,275,193.33816425120773,600.0,0.097675700802356,0.0,0.0,0.0,0.0
28,100,DQN,0.7035470588235294,0.5636363636363636,16800,600.0,9,0.0001,0.0034435185185185194,38.0,282,194.01926163723917,600.0,0.09651863084329913,0.0,0.0,0.0,0.0
29,100,DQN,0.6929588235294117,0.5696969696969697,17400,600.0,9,0.0001,0.004019135802469136,34.666666666666664,257,194.85940246045695,600.0,0.09408968475492051,0.0,0.0,0.0,0.0
30,100,DQN,0.6823705882352942,0.5757575757575758,18000,600.0,9,0.0001,0.0035787037037037063,39.333333333333336,256,198.21803278688526,600.0,0.09774275624503692,0.0,0.0,0.0,0.0
31,100,DQN,0.6717823529411765,0.5818181818181818,18600,600.0,9,0.0001,0.004328703703703707,37.888888888888886,266,197.7536704730832,600.0,0.0975103368035828,0.0,0.0,0.0,0.0
32,100,DQN,0.6611941176470588,0.5878787878787879,19200,600.0,9,0.0001,0.003297530864197529,35.55555555555556,269,201.05772495755517,600.0,0.09900665209473421,0.0,0.0,0.0,0.0
33,100,DQN,0.6506058823529411,0.593939393939394,19800,600.0,9,0.0001,0.004223148148148151,38.666666666666664,284,195.77936507936508,600.0,0.09735615731837849,0.0,0.0,0.0,0.0
34,100,DQN,0.6400176470588235,0.6,20400,600.0,9,0.0001,0.005842901234567903,37.44444444444444,265,197.44444444444446,600.0,0.10079194006044417,0.0,0.0,0.0,0.0
35,100,DQN,0.6294294117647059,0.6060606060606061,21000,600.0,9,0.0001,0.005091975308641973,35.888888888888886,275,190.685,600.0,0.0961747202773889,0.0,0.0,0.0,0.0
36,100,DQN,0.6188411764705882,0.6121212121212122,21600,600.0,9,0.0001,0.0021277777777777775,34.666666666666664,268,201.43620689655174,600.0,0.09462249890125046,0.0,0.0,0.0,0.0
37,100,DQN,0.6082529411764706,0.6181818181818182,22200,600.0,9,0.0001,0.0029490740740740736,39.55555555555556,273,211.34488188976377,600.0,0.09714817450226595,0.0,0.0,0.0,0.0
38,100,DQN,0.597664705882353,0.6242424242424243,22800,600.0,9,0.0001,0.0032543209876543244,39.666666666666664,284,205.90542635658915,600.0,0.09529502642340958,0.0,0.0,0.0,0.0
39,100,DQN,0.5870764705882353,0.6303030303030304,23400,600.0,9,0.0001,0.00427932098765432,36.111111111111114,249,207.42141623488774,600.0,0.09801544518209994,0.0,0.0,0.0,0.0
40,100,DQN,0.5764882352941176,0.6363636363636364,24000,600.0,9,0.0001,0.0026401234567901256,34.55555555555556,238,203.3720508166969,600.0,0.10040433355451872,0.0,0.0,0.0,0.0
41,100,DQN,0.5659000000000001,0.6424242424242425,24600,600.0,9,0.0001,0.003538271604938269,36.111111111111114,276,190.28737541528238,600.0,0.09743124718001733,0.0,0.0,0.0,0.0
42,100,DQN,0.5553117647058823,0.6484848484848484,25200,600.0,9,0.0001,0.003908024691358023,36.22222222222222,276,191.99502487562188,600.0,0.09861559311238428,0.0,0.0,0.0,0.0
43,100,DQN,0.5447235294117647,0.6545454545454545,25800,600.0,9,0.0001,0.002189197530864199,38.44444444444444,264,204.61904761904762,600.0,0.1013189004951467,0.0,0.0,0.0,0.0
44,100,DQN,0.5341352941176469,0.6606060606060606,26400,600.0,9,0.0001,0.0029444444444444453,39.666666666666664,289,203.50309597523218,600.0,0.10281017962687959,0.0,0.0,0.0,0.0
45,100,DQN,0.5235470588235294,0.6666666666666667,27000,600.0,9,0.0001,0.004947530864197527,41.888888888888886,289,194.89909638554218,600.0,0.10277099041889111,0.0,0.0,0.0,0.0
46,100,DQN,0.5129588235294118,0.6727272727272727,27600,600.0,9,0.0001,0.002399074074074073,37.333333333333336,253,202.53310696095076,600.0,0.10227247134006272,0.0,0.0,0.0,0.0
47,100,DQN,0.502370588235294,0.6787878787878787,28200,600.0,9,0.0001,0.000547839506172838,38.0,280,200.92467948717947,600.0,0.10169986670215925,0.0,0.0,0.0,0.0
48,100,DQN,0.49178235294117645,0.6848484848484848,28800,600.0,9,0.0001,0.0005206790123456772,35.0,250,198.07610619469025,600.0,0.10525791107056041,0.0,0.0,0.0,0.0
49,100,DQN,0.4811941176470589,0.6909090909090909,29400,600.0,9,0.0001,0.0015734567901234569,41.0,271,207.94992175273865,600.0,0.10167963839291284,0.0,0.0,0.0,0.0
50,100,DQN,0.4706058823529411,0.696969696969697,30000,600.0,9,0.0001,0.003923456790123456,37.22222222222222,260,199.59060402684563,600.0,0.10416458068725963,0.0,0.0,0.0,0.0
51,100,DQN,0.46001764705882353,0.7030303030303031,30600,600.0,9,0.0001,0.004217592592592591,35.44444444444444,294,186.0799347471452,600.0,0.10474647905211895,0.0,0.0,0.0,0.0
52,100,DQN,0.44942941176470586,0.7090909090909091,31200,600.0,9,0.0001,0.0024145061728395073,41.0,266,206.41666666666666,600.0,0.10698830079908173,0.0,0.0,0.0,0.0
53,100,DQN,0.4388411764705882,0.7151515151515152,31800,600.0,9,0.0001,0.0031348765432098785,39.44444444444444,234,217.2864406779661,600.0,0.10800862353450308,0.0,0.0,0.0,0.0
54,100,DQN,0.4282529411764706,0.7212121212121212,32400,600.0,9,0.0001,0.00529845679012345,36.77777777777778,283,195.39546191247973,600.0,0.10405450835047911,0.0,0.0,0.0,0.0
55,100,DQN,0.41766470588235294,0.7272727272727273,33000,600.0,9,0.0001,-0.0011348765432098761,38.666666666666664,302,194.13734567901236,600.0,0.10721788709828009,0.0,0.0,0.0,0.0
56,100,DQN,0.40707647058823526,0.7333333333333334,33600,600.0,9,0.0001,0.005220370370370371,37.888888888888886,261,195.3118811881188,600.0,0.10436976024104903,0.0,0.0,0.0,0.0
57,100,DQN,0.3964882352941177,0.7393939393939394,34200,600.0,9,0.0001,0.0036567901234567895,36.333333333333336,269,200.52173913043478,600.0,0.10510160842755188,0.0,0.0,0.0,0.0
58,100,DQN,0.3859,0.7454545454545455,34800,600.0,9,0.0001,0.0012746913580246905,36.22222222222222,267,193.6289517470882,600.0,0.10938659766688943,0.0,0.0,0.0,0.0
59,100,DQN,0.37531176470588234,0.7515151515151515,35400,600.0,9,0.0001,0.0044314814814814885,36.888888888888886,255,203.60136286201023,600.0,0.10271960740598539,0.0,0.0,0.0,0.0
60,100,DQN,0.36472352941176467,0.7575757575757576,36000,600.0,9,0.0001,0.0018882716049382741,36.0,263,196.864406779661,600.0,0.10373188694318136,0.0,0.0,0.0,0.0
61,100,DQN,0.354135294117647,0.7636363636363637,36600,600.0,9,0.0001,0.004043209876543212,38.0,273,199.7951219512195,600.0,0.10650682370644063,0.0,0.0,0.0,0.0
62,100,DQN,0.3435470588235294,0.7696969696969698,37200,600.0,9,0.0001,0.003489814814814817,39.77777777777778,257,209.0456026058632,600.0,0.10360377718228847,0.0,0.0,0.0,0.0
63,100,DQN,0.33295882352941175,0.7757575757575759,37800,600.0,9,0.0001,0.0027058641975308637,36.55555555555556,245,206.03652173913042,600.0,0.10276529192769279,0.0,0.0,0.0,0.0
64,100,DQN,0.3223705882352941,0.7818181818181817,38400,600.0,9,0.0001,0.0012780864197530857,37.888888888888886,266,196.90655737704918,600.0,0.10378200695229073,0.0,0.0,0.0,0.0
65,100,DQN,0.3117823529411764,0.7878787878787878,39000,600.0,9,0.0001,0.003374999999999997,38.55555555555556,261,210.56280587275694,600.0,0.10025091563661893,0.0,0.0,0.0,0.0
66,100,DQN,0.30119411764705883,0.793939393939394,39600,600.0,9,0.0001,0.0028925925925925924,38.77777777777778,246,219.28380634390652,600.0,0.1042995956291755,0.0,0.0,0.0,0.0
67,100,DQN,0.29060588235294116,0.8,40200,600.0,9,0.0001,0.0033589506172839504,41.111111111111114,264,217.50234009360375,600.0,0.10211460597502689,0.0,0.0,0.0,0.0
68,100,DQN,0.2800176470588235,0.8060606060606061,40800,600.0,9,0.0001,0.003444444444444447,39.111111111111114,281,199.73543307086615,600.0,0.10521457671187819,0.0,0.0,0.0,0.0
69,100,DQN,0.2694294117647059,0.8121212121212121,41400,600.0,9,0.0001,0.0037493827160493846,38.22222222222222,282,205.36305732484075,600.0,0.1059348019802322,0.0,0.0,0.0,0.0
70,100,DQN,0.25884117647058824,0.8181818181818182,42000,600.0,9,0.0001,0.0017481481481481486,37.22222222222222,250,201.66666666666666,600.0,0.10514525954145938,0.0,0.0,0.0,0.0
71,100,DQN,0.24825294117647057,0.8242424242424242,42600,600.0,9,0.0001,0.0030746913580246924,38.666666666666664,273,213.35530546623795,600.0,0.10297501597243051,0.0,0.0,0.0,0.0
72,100,DQN,0.2376647058823529,0.8303030303030303,43200,600.0,9,0.0001,0.0034685185185185196,42.0,282,201.59909228441754,600.0,0.10364721284558376,0.0,0.0,0.0,0.0
73,100,DQN,0.2270764705882352,0.8363636363636364,43800,600.0,9,0.0001,0.0010432098765432104,36.0,258,207.64897260273972,600.0,0.1035652097982044,0.0,0.0,0.0,0.0
74,100,DQN,0.21648823529411765,0.8424242424242424,44400,600.0,9,0.0001,0.004090740740740741,35.111111111111114,242,212.4866310160428,600.0,0.10454291143920273,0.0,0.0,0.0,0.0
75,100,DQN,0.20589999999999997,0.8484848484848485,45000,600.0,9,0.0001,0.0019564814814814822,40.22222222222222,274,197.70514820592823,600.0,0.1051835814025253,0.0,0.0,0.0,0.0
76,100,DQN,0.1953117647058823,0.8545454545454545,45600,600.0,9,0.0001,0.0021648148148148147,38.77777777777778,279,207.40348101265823,600.0,0.10289765951068451,0.0,0.0,0.0,0.0
77,100,DQN,0.18472352941176473,0.8606060606060606,46200,600.0,9,0.0001,0.005378395061728397,33.333333333333336,248,203.9479353680431,600.0,0.10579955792520196,0.0,0.0,0.0,0.0
78,100,DQN,0.17413529411764705,0.8666666666666667,46800,600.0,9,0.0001,0.0039740740740740665,39.77777777777778,266,207.1996805111821,600.0,0.102045065946877,0.0,0.0,0.0,0.0
79,100,DQN,0.16354705882352938,0.8727272727272727,47400,600.0,9,0.0001,0.005412654320987656,39.333333333333336,316,197.42857142857142,600.0,0.10403097790200264,0.0,0.0,0.0,0.0
80,100,DQN,0.1529588235294118,0.8787878787878788,48000,600.0,9,0.0001,0.0004049382716049382,39.22222222222222,225,211.68965517241378,600.0,0.1073538721880565,0.0,0.0,0.0,0.0
81,100,DQN,0.14237058823529403,0.8848484848484848,48600,600.0,9,0.0001,0.0028586419753086427,37.44444444444444,262,221.2065573770492,600.0,0.10260576560162007,0.0,0.0,0.0,0.0
82,100,DQN,0.13178235294117646,0.8909090909090909,49200,600.0,9,0.0001,0.0030805555555555564,35.111111111111114,296,199.97723577235772,600.0,0.10554133615611742,0.0,0.0,0.0,0.0
83,100,DQN,0.12119411764705879,0.896969696969697,49800,600.0,9,0.0001,0.0025080246913580253,40.111111111111114,233,214.11409395973155,600.0,0.10367951311015834,0.0,0.0,0.0,0.0
84,100,DQN,0.11060588235294111,0.903030303030303,50400,600.0,9,0.0001,0.0032953703703703686,38.888888888888886,234,217.8235294117647,600.0,0.10341654369141906,0.0,0.0,0.0,0.0
85,100,DQN,0.10001764705882354,0.9090909090909091,51000,600.0,9,0.0001,0.003437962962962964,38.22222222222222,274,209.51129032258063,600.0,0.10598513833557566,0.0,0.0,0.0,0.0
86,100,DQN,0.1,0.9151515151515152,51600,600.0,9,0.0001,0.004986728395061732,36.44444444444444,265,224.50334448160535,600.0,0.10836172227747738,0.0,0.0,0.0,0.0
87,100,DQN,0.1,0.9212121212121213,52200,600.0,9,0.0001,0.004160493827160491,36.55555555555556,249,215.01384083044982,600.0,0.11102988451098403,0.0,0.0,0.0,0.0
88,100,DQN,0.1,0.9272727272727272,52800,600.0,9,0.0001,0.0029240740740740724,43.22222222222222,267,213.10244648318042,600.0,0.10505794931047907,0.0,0.0,0.0,0.0
89,100,DQN,0.1,0.9333333333333333,53400,600.0,9,0.0001,0.001862962962962962,38.666666666666664,284,206.46299212598424,600.0,0.10889779600625236,0.0,0.0,0.0,0.0
90,100,DQN,0.1,0.9393939393939394,54000,600.0,9,0.0001,0.0014287037037037037,38.44444444444444,240,224.54545454545453,600.0,0.10665497154928744,0.0,0.0,0.0,0.0
91,100,DQN,0.1,0.9454545454545454,54600,600.0,9,0.0001,0.0016577160493827167,37.666666666666664,270,218.05882352941177,600.0,0.10415887396006535,0.0,0.0,0.0,0.0
92,100,DQN,0.1,0.9515151515151515,55200,600.0,9,0.0001,0.0022308641975308605,32.666666666666664,270,196.82508833922262,600.0,0.10786001239903271,0.0,0.0,0.0,0.0
93,100,DQN,0.1,0.9575757575757575,55800,600.0,9,0.0001,0.0008182098765432095,36.22222222222222,246,218.7334494773519,600.0,0.1086859896639362,0.0,0.0,0.0,0.0
94,100,DQN,0.1,0.9636363636363636,56400,600.0,9,0.0001,0.003710802469135802,37.22222222222222,252,200.25127334465196,600.0,0.10893242589042833,0.0,0.0,0.0,0.0
95,100,DQN,0.1,0.9696969696969697,57000,600.0,9,0.0001,0.0024030864197530865,36.666666666666664,251,210.39137931034483,600.0,0.10546994254613916,0.0,0.0,0.0,0.0
96,100,DQN,0.1,0.9757575757575757,57600,600.0,9,0.0001,0.0037104938271604933,41.333333333333336,256,215.27821939586644,600.0,0.11043405767685423,0.0,0.0,0.0,0.0
97,100,DQN,0.1,0.9818181818181818,58200,600.0,9,0.0001,0.0014580246913580236,37.55555555555556,264,213.3725165562914,600.0,0.10863179032690823,0.0,0.0,0.0,0.0
98,100,DQN,0.1,0.9878787878787879,58800,600.0,9,0.0001,0.0032487654320987663,34.666666666666664,254,221.51669595782073,600.0,0.1072417789294074,0.0,0.0,0.0,0.0
99,100,DQN,0.1,0.993939393939394,59400,600.0,9,0.0001,0.004262037037037041,35.333333333333336,262,202.32474226804123,600.0,0.10705936005339027,0.0,0.0,0.0,0.0
100,100,DQN,0.1,1.0,60000,600.0,9,0.0001,0.0020959876543209903,40.0,271,221.7068145800317,600.0,0.10485402909573167,0.0,0.0,0.0,0.0
