episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
31,250,GAT-DQN-Base,0.855592,0.47228915662650606,9300,300.0,9,0.001,0.99,-0.44584938271604985,13.727407407407409,377,49.87798408488064,300.0,0.08827393806229035,0.0,0.0,0.0,0.0
32,250,GAT-DQN-Base,0.8509331764705883,0.4746987951807229,9600,300.0,9,0.001,0.99,-0.3641876543209875,11.240925925925927,475,51.76,300.0,0.08261778910333911,0.0,0.0,0.0,0.0
33,250,GAT-DQN-Base,0.8462743529411765,0.4771084337349398,9900,300.0,9,0.001,0.99,-0.3228265432098767,9.95962962962963,471,51.47133757961783,300.0,0.09531383040050666,0.0,0.0,0.0,0.0
34,250,GAT-DQN-Base,0.8416155294117647,0.47951807228915666,10200,300.0,9,0.001,0.99,-0.28931851851851853,8.95611111111111,500,56.118,300.0,0.10171910007794698,0.0,0.0,0.0,0.0
35,250,GAT-DQN-Base,0.8369567058823529,0.4819277108433735,10500,300.0,9,0.001,0.99,-0.34482160493827146,10.602962962962962,460,60.2304347826087,300.0,0.12236034023265044,0.0,0.0,0.0,0.0
36,250,GAT-DQN-Base,0.8322978823529412,0.4843373493975904,10800,300.0,9,0.001,0.99,-0.3650438271604937,11.226481481481482,454,53.66299559471366,300.0,0.10068758247420191,0.0,0.0,0.0,0.0
37,250,GAT-DQN-Base,0.8276390588235294,0.48674698795180726,11100,300.0,9,0.001,0.99,-0.3674283950617283,11.400185185185185,432,51.65277777777778,300.0,0.10558586849520604,0.0,0.0,0.0,0.0
38,250,GAT-DQN-Base,0.8229802352941177,0.4891566265060241,11400,300.0,9,0.001,0.99,-0.40715246913580233,12.493611111111111,457,56.87964989059081,300.0,0.10174376641710599,0.0,0.0,0.0,0.0
39,250,GAT-DQN-Base,0.818321411764706,0.491566265060241,11700,300.0,9,0.001,0.99,-0.4969716049382716,15.23888888888889,380,50.0,300.0,0.11154522797092796,0.0,0.0,0.0,0.0
40,250,GAT-DQN-Base,0.8136625882352941,0.49397590361445787,12000,300.0,9,0.001,0.99,-0.3588765432098764,11.079351851851852,440,51.538636363636364,300.0,0.10820703716948628,0.0,0.0,0.0,0.0
41,250,GAT-DQN-Base,0.8090037647058823,0.4963855421686747,12300,300.0,9,0.001,0.99,-0.32055740740740724,9.91787037037037,473,52.02748414376321,300.0,0.11176379411791762,0.0,0.0,0.0,0.0
42,250,GAT-DQN-Base,0.8043449411764706,0.4987951807228916,12600,300.0,9,0.001,0.99,-0.29976481481481493,9.26962962962963,496,56.17338709677419,300.0,0.11670127240940928,0.0,0.0,0.0,0.0
43,250,GAT-DQN-Base,0.7996861176470589,0.5012048192771085,12900,300.0,9,0.001,0.99,-0.33249382716049375,10.21962962962963,475,64.02315789473684,300.0,0.11845712692166369,0.0,0.0,0.0,0.0
44,250,GAT-DQN-Base,0.795027294117647,0.5036144578313253,13200,300.0,9,0.001,0.99,-0.3583358024691359,11.058425925925926,446,58.95291479820628,300.0,0.12229041653374831,0.0,0.0,0.0,0.0
45,250,GAT-DQN-Base,0.7903684705882352,0.5060240963855422,13500,300.0,9,0.001,0.99,-0.3966253086419755,12.158055555555556,383,49.715404699738905,300.0,0.13074432104205091,0.0,0.0,0.0,0.0
46,250,GAT-DQN-Base,0.7857096470588235,0.5084337349397591,13800,300.0,9,0.001,0.99,-0.36555123456790123,11.278888888888888,501,60.97804391217565,300.0,0.1365386961090068,0.0,0.0,0.0,0.0
47,250,GAT-DQN-Base,0.7810508235294118,0.5108433734939759,14100,300.0,9,0.001,0.99,-0.289412962962963,8.975277777777777,459,53.94335511982571,300.0,0.12745572758838533,0.0,0.0,0.0,0.0
48,250,GAT-DQN-Base,0.776392,0.5132530120481927,14400,300.0,9,0.001,0.99,-0.32678580246913563,10.105,439,51.45558086560364,300.0,0.12544653138766687,0.0,0.0,0.0,0.0
49,250,GAT-DQN-Base,0.7717331764705883,0.5156626506024097,14700,300.0,9,0.001,0.99,-0.33891296296296297,10.444814814814814,473,61.78646934460888,300.0,0.13884727957348028,0.0,0.0,0.0,0.0
50,250,GAT-DQN-Base,0.7670743529411764,0.5180722891566265,15000,300.0,9,0.001,0.99,-0.395905555555556,12.196296296296296,428,51.11214953271028,300.0,0.13275848068917792,0.0,0.0,0.0,0.0
51,250,GAT-DQN-Base,0.7624155294117647,0.5204819277108435,15300,300.0,9,0.001,0.99,-0.4007753086419752,12.337407407407408,384,48.145833333333336,300.0,0.13799048560361069,0.0,0.0,0.0,0.0
52,250,GAT-DQN-Base,0.7577567058823529,0.5228915662650603,15600,300.0,9,0.001,0.99,-0.4270851851851851,13.172314814814815,383,51.18798955613577,300.0,0.14800505824387072,0.0,0.0,0.0,0.0
53,250,GAT-DQN-Base,0.7530978823529412,0.5253012048192771,15900,300.0,9,0.001,0.99,-0.3207549382716049,9.902222222222223,459,54.95642701525055,300.0,0.14492614982028804,0.0,0.0,0.0,0.0
