episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
76,250,GAT-DQN,0.6459449411764706,0.5807228915662651,22800,300.0,9,0.001,0.99,-0.3505179012345679,10.775277777777779,388,46.402061855670105,300.0,0.17947815763453642,0.0,0.0,0.0,0.0
77,250,GAT-DQN,0.6412861176470588,0.5831325301204819,23100,300.0,9,0.001,0.99,-0.39559691358024685,12.189907407407409,416,53.79326923076923,300.0,0.20431563415875037,0.0,0.0,0.0,0.0
78,250,GAT-DQN,0.6366272941176471,0.5855421686746989,23400,300.0,9,0.001,0.99,-0.37747407407407413,11.68759259259259,385,49.36883116883117,300.0,0.18607231395939985,0.0,0.0,0.0,0.0
79,250,GAT-DQN,0.6319684705882354,0.5879518072289157,23700,300.0,9,0.001,0.99,-0.40987901234567903,12.640925925925925,406,51.327586206896555,300.0,0.19079291189710298,0.0,0.0,0.0,0.0
80,250,GAT-DQN,0.6273096470588235,0.5903614457831325,24000,300.0,9,0.001,0.99,-0.45780679012345654,14.120740740740741,384,54.2421875,300.0,0.1928447325155139,0.0,0.0,0.0,0.0
81,250,GAT-DQN,0.6226508235294118,0.5927710843373494,24300,300.0,9,0.001,0.99,-0.30718888888888896,9.432592592592592,478,58.32635983263598,300.0,0.19497081158061821,0.0,0.0,0.0,0.0
82,250,GAT-DQN,0.617992,0.5951807228915663,24600,300.0,9,0.001,0.99,-0.44285123456790093,13.65851851851852,424,50.844339622641506,300.0,0.1918237807850043,0.0,0.0,0.0,0.0
83,250,GAT-DQN,0.6133331764705883,0.5975903614457831,24900,300.0,9,0.001,0.99,-0.37810555555555564,11.66101851851852,402,47.80099502487562,300.0,0.215957441739738,0.0,0.0,0.0,0.0
84,250,GAT-DQN,0.6086743529411764,0.6,25200,300.0,9,0.001,0.99,-0.33555308641975296,10.329444444444443,491,57.10590631364562,300.0,0.20378863086303076,0.0,0.0,0.0,0.0
85,250,GAT-DQN,0.6040155294117647,0.6024096385542168,25500,300.0,9,0.001,0.99,-0.36873333333333314,11.329999999999998,493,59.598377281947265,300.0,0.19898425243794918,0.0,0.0,0.0,0.0
86,250,GAT-DQN,0.599356705882353,0.6048192771084338,25800,300.0,9,0.001,0.99,-0.40357592592592595,12.405925925925924,469,54.46908315565032,300.0,0.20982059583067894,0.0,0.0,0.0,0.0
87,250,GAT-DQN,0.5946978823529412,0.6072289156626507,26100,300.0,9,0.001,0.99,-0.37617098765432094,11.584722222222222,498,59.53815261044177,300.0,0.1963581342374285,0.0,0.0,0.0,0.0
88,250,GAT-DQN,0.5900390588235294,0.6096385542168675,26400,300.0,9,0.001,0.99,-0.4161006172839507,12.804814814814815,436,59.29128440366973,300.0,0.20767004446436962,0.0,0.0,0.0,0.0
89,250,GAT-DQN,0.5853802352941176,0.6120481927710844,26700,300.0,9,0.001,0.99,-0.3164734567901234,9.82314814814815,429,52.892773892773896,300.0,0.20645225861420233,0.0,0.0,0.0,0.0
90,250,GAT-DQN,0.5807214117647059,0.6144578313253012,27000,300.0,9,0.001,0.99,-0.305270987654321,9.421018518518519,517,56.518375241779495,300.0,0.21007325332611798,0.0,0.0,0.0,0.0
91,250,GAT-DQN,0.5760625882352941,0.6168674698795181,27300,300.0,9,0.001,0.99,-0.3618444444444443,11.159351851851852,429,52.55244755244755,300.0,0.21427586258699496,0.0,0.0,0.0,0.0
92,250,GAT-DQN,0.5714037647058823,0.619277108433735,27600,300.0,9,0.001,0.99,-0.3120172839506173,9.60425925925926,439,53.583143507972665,300.0,0.20425531230866908,0.0,0.0,0.0,0.0
93,250,GAT-DQN,0.5667449411764706,0.6216867469879518,27900,300.0,9,0.001,0.99,-0.33282407407407405,10.303888888888888,453,55.558498896247244,300.0,0.22167047190169492,0.0,0.0,0.0,0.0
94,250,GAT-DQN,0.5620861176470588,0.6240963855421686,28200,300.0,9,0.001,0.99,-0.36330679012345685,11.16611111111111,494,59.997975708502025,300.0,0.22306456346064807,0.0,0.0,0.0,0.0
95,250,GAT-DQN,0.557427294117647,0.6265060240963856,28500,300.0,9,0.001,0.99,-0.2775265432098764,8.592592592592593,484,52.54752066115702,300.0,0.22644262531151374,0.0,0.0,0.0,0.0
96,250,GAT-DQN,0.5527684705882353,0.6289156626506025,28800,300.0,9,0.001,0.99,-0.41861358024691336,12.890370370370372,418,50.95454545454545,300.0,0.22125510811805726,0.0,0.0,0.0,0.0
97,250,GAT-DQN,0.5481096470588236,0.6313253012048193,29100,300.0,9,0.001,0.99,-0.3942512345679013,12.0925,455,57.67912087912088,300.0,0.21115847367793322,0.0,0.0,0.0,0.0
98,250,GAT-DQN,0.5434508235294118,0.6337349397590362,29400,300.0,9,0.001,0.99,-0.32349444444444453,9.960740740740741,416,50.53846153846154,300.0,0.22639738717426858,0.0,0.0,0.0,0.0
99,250,GAT-DQN,0.5387919999999999,0.636144578313253,29700,300.0,9,0.001,0.99,-0.4126648148148148,12.654722222222222,452,58.43805309734513,300.0,0.21338139937569697,0.0,0.0,0.0,0.0
100,250,GAT-DQN,0.5341331764705883,0.6385542168674698,30000,300.0,9,0.001,0.99,-0.46606234567901217,14.307777777777776,361,47.99722991689751,300.0,0.25756442605207364,0.0,0.0,0.0,0.0
101,250,GAT-DQN,0.5294743529411765,0.6409638554216868,30300,300.0,9,0.001,0.99,-0.38620925925925903,11.880092592592595,372,49.49731182795699,300.0,0.26451141090442737,0.0,0.0,0.0,0.0
102,250,GAT-DQN,0.5248155294117647,0.6433734939759036,30600,300.0,9,0.001,0.99,-0.3516203703703705,10.836018518518518,419,50.70883054892602,300.0,0.24044123239815235,0.0,0.0,0.0,0.0
103,250,GAT-DQN,0.5201567058823529,0.6457831325301204,30900,300.0,9,0.001,0.99,-0.3776000000000002,11.646944444444447,452,53.11725663716814,300.0,0.26074723312010367,0.0,0.0,0.0,0.0
