episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
60,250,GNN-DQN,0.7204861176470588,0.5421686746987953,18000,300.0,9,0.001,0.99,-0.35013703703703686,10.813796296296298,370,47.7,300.0,0.16661713385333618,0.0,0.0,0.0,0.0
61,250,GNN-DQN,0.7158272941176471,0.5445783132530121,18300,300.0,9,0.001,0.99,-0.4438339506172837,13.632962962962962,405,49.57283950617284,300.0,0.17068769556780655,0.0,0.0,0.0,0.0
62,250,GNN-DQN,0.7111684705882353,0.5469879518072289,18600,300.0,9,0.001,0.99,-0.3072611111111111,9.511666666666667,501,55.28542914171657,300.0,0.16317096761117378,0.0,0.0,0.0,0.0
63,250,GNN-DQN,0.7065096470588235,0.5493975903614458,18900,300.0,9,0.001,0.99,-0.31963395061728395,9.853703703703705,431,50.90487238979118,300.0,0.16870871262003978,0.0,0.0,0.0,0.0
64,250,GNN-DQN,0.7018508235294117,0.5518072289156627,19200,300.0,9,0.001,0.99,-0.3269808641975309,10.094444444444443,474,55.70042194092827,300.0,0.16581169821321964,0.0,0.0,0.0,0.0
65,250,GNN-DQN,0.697192,0.5542168674698795,19500,300.0,9,0.001,0.99,-0.36093580246913576,11.164814814814815,459,59.553376906318086,300.0,0.1589255049576362,0.0,0.0,0.0,0.0
66,250,GNN-DQN,0.6925331764705882,0.5566265060240965,19800,300.0,9,0.001,0.99,-0.4227074074074074,12.98027777777778,448,56.453125,300.0,0.16673785598327717,0.0,0.0,0.0,0.0
67,250,GNN-DQN,0.6878743529411765,0.5590361445783133,20100,300.0,9,0.001,0.99,-0.3284783950617284,10.13111111111111,401,50.600997506234414,300.0,0.17295910065372785,0.0,0.0,0.0,0.0
68,250,GNN-DQN,0.6832155294117648,0.5614457831325301,20400,300.0,9,0.001,0.99,-0.3328240740740741,10.265,466,52.5450643776824,300.0,0.18524833597242832,0.0,0.0,0.0,0.0
69,250,GNN-DQN,0.678556705882353,0.5638554216867471,20700,300.0,9,0.001,0.99,-0.3818870370370371,11.73574074074074,447,58.013422818791945,300.0,0.18556111271182696,0.0,0.0,0.0,0.0
70,250,GNN-DQN,0.6738978823529411,0.5662650602409639,21000,300.0,9,0.001,0.99,-0.2864259259259259,8.854444444444445,417,49.15587529976019,300.0,0.18496597040444612,0.0,0.0,0.0,0.0
71,250,GNN-DQN,0.6692390588235295,0.5686746987951807,21300,300.0,9,0.001,0.99,-0.350230864197531,10.80296296296296,432,51.60648148148148,300.0,0.1685613504673044,0.0,0.0,0.0,0.0
72,250,GNN-DQN,0.6645802352941177,0.5710843373493976,21600,300.0,9,0.001,0.99,-0.397170987654321,12.212037037037037,420,50.85,300.0,0.19955098446458577,0.0,0.0,0.0,0.0
73,250,GNN-DQN,0.6599214117647059,0.5734939759036145,21900,300.0,9,0.001,0.99,-0.40560987654320946,12.604166666666666,452,51.09513274336283,300.0,0.19352044435838858,0.0,0.0,0.0,0.0
74,250,GNN-DQN,0.655262588235294,0.5759036144578313,22200,300.0,9,0.001,0.99,-0.28440925925925936,8.789907407407407,477,56.9622641509434,300.0,0.19595402106642723,0.0,0.0,0.0,0.0
75,250,GNN-DQN,0.6506037647058823,0.5783132530120482,22500,300.0,9,0.001,0.99,-0.3401000000000002,10.474629629629629,496,57.284274193548384,300.0,0.18282903922100863,0.0,0.0,0.0,0.0
76,250,GNN-DQN,0.6459449411764706,0.5807228915662651,22800,300.0,9,0.001,0.99,-0.3877629629629633,11.985185185185182,459,57.78649237472767,300.0,0.19200570454200108,0.0,0.0,0.0,0.0
77,250,GNN-DQN,0.6412861176470588,0.5831325301204819,23100,300.0,9,0.001,0.99,-0.35237777777777757,10.846944444444443,421,48.02850356294537,300.0,0.18773443135122458,0.0,0.0,0.0,0.0
78,250,GNN-DQN,0.6366272941176471,0.5855421686746989,23400,300.0,9,0.001,0.99,-0.3842209876543209,11.8275,445,55.53707865168539,300.0,0.20692757381747165,0.0,0.0,0.0,0.0
79,250,GNN-DQN,0.6319684705882354,0.5879518072289157,23700,300.0,9,0.001,0.99,-0.36356234567901236,11.202685185185185,487,59.91170431211499,300.0,0.2241517420485616,0.0,0.0,0.0,0.0
80,250,GNN-DQN,0.6273096470588235,0.5903614457831325,24000,300.0,9,0.001,0.99,-0.3922901234567902,12.112037037037036,479,60.19832985386221,300.0,0.2340625615293781,0.0,0.0,0.0,0.0
81,250,GNN-DQN,0.6226508235294118,0.5927710843373494,24300,300.0,9,0.001,0.99,-0.4213209876543212,12.94611111111111,428,51.51635514018692,300.0,0.2240672513221701,0.0,0.0,0.0,0.0
82,250,GNN-DQN,0.617992,0.5951807228915663,24600,300.0,9,0.001,0.99,-0.41181913580246904,12.678703703703704,464,61.72198275862069,300.0,0.2100333981961012,0.0,0.0,0.0,0.0
83,250,GNN-DQN,0.6133331764705883,0.5975903614457831,24900,300.0,9,0.001,0.99,-0.2701524691358023,8.347129629629631,492,49.953252032520325,300.0,0.2197532756626606,0.0,0.0,0.0,0.0
84,250,GNN-DQN,0.6086743529411764,0.6,25200,300.0,9,0.001,0.99,-0.3140432098765432,9.664537037037036,454,53.06167400881057,300.0,0.21743338440855345,0.0,0.0,0.0,0.0
85,250,GNN-DQN,0.6040155294117647,0.6024096385542168,25500,300.0,9,0.001,0.99,-0.41109629629629624,12.649629629629631,437,54.03203661327231,300.0,0.23581409921248753,0.0,0.0,0.0,0.0
86,250,GNN-DQN,0.599356705882353,0.6048192771084338,25800,300.0,9,0.001,0.99,-0.377082098765432,11.595092592592593,402,49.0547263681592,300.0,0.21328146681189536,0.0,0.0,0.0,0.0
87,250,GNN-DQN,0.5946978823529412,0.6072289156626507,26100,300.0,9,0.001,0.99,-0.3334925925925927,10.253055555555555,452,60.097345132743364,300.0,0.24219161500533423,0.0,0.0,0.0,0.0
88,250,GNN-DQN,0.5900390588235294,0.6096385542168675,26400,300.0,9,0.001,0.99,-0.347082098765432,10.764722222222224,410,55.33170731707317,300.0,0.23770497338225444,0.0,0.0,0.0,0.0
89,250,GNN-DQN,0.5853802352941176,0.6120481927710844,26700,300.0,9,0.001,0.99,-0.3684944444444445,11.342777777777776,412,52.480582524271846,300.0,0.245797147427996,0.0,0.0,0.0,0.0
90,250,GNN-DQN,0.5807214117647059,0.6144578313253012,27000,300.0,9,0.001,0.99,-0.40225679012345666,12.438888888888888,413,49.346246973365616,300.0,0.2332371247311433,0.0,0.0,0.0,0.0
91,250,GNN-DQN,0.5760625882352941,0.6168674698795181,27300,300.0,9,0.001,0.99,-0.42929444444444426,13.161944444444446,368,47.64945652173913,300.0,0.24263712129245202,0.0,0.0,0.0,0.0
92,250,GNN-DQN,0.5714037647058823,0.619277108433735,27600,300.0,9,0.001,0.99,-0.3325111111111111,10.298888888888888,496,53.375,300.0,0.2330343914652864,0.0,0.0,0.0,0.0
93,250,GNN-DQN,0.5667449411764706,0.6216867469879518,27900,300.0,9,0.001,0.99,-0.3290771604938272,10.150277777777779,472,57.70974576271186,300.0,0.22999381999174753,0.0,0.0,0.0,0.0
94,250,GNN-DQN,0.5620861176470588,0.6240963855421686,28200,300.0,9,0.001,0.99,-0.3024450617283951,9.39712962962963,524,55.57251908396947,300.0,0.22606130838394164,0.0,0.0,0.0,0.0
95,250,GNN-DQN,0.557427294117647,0.6265060240963856,28500,300.0,9,0.001,0.99,-0.3621438271604937,11.182962962962963,375,47.629333333333335,300.0,0.23725247203061978,0.0,0.0,0.0,0.0
96,250,GNN-DQN,0.5527684705882353,0.6289156626506025,28800,300.0,9,0.001,0.99,-0.388311728395062,11.947129629629629,483,60.387163561076605,300.0,0.2317053059861064,0.0,0.0,0.0,0.0
97,250,GNN-DQN,0.5481096470588236,0.6313253012048193,29100,300.0,9,0.001,0.99,-0.35552716049382727,10.891018518518518,467,62.605995717344754,300.0,0.23585188674430052,0.0,0.0,0.0,0.0
98,250,GNN-DQN,0.5434508235294118,0.6337349397590362,29400,300.0,9,0.001,0.99,-0.3768660493827163,11.609444444444446,504,60.75,300.0,0.22208923964450758,0.0,0.0,0.0,0.0
99,250,GNN-DQN,0.5387919999999999,0.636144578313253,29700,300.0,9,0.001,0.99,-0.3122234567901234,9.617777777777777,509,58.60707269155206,300.0,0.22020635444670916,0.0,0.0,0.0,0.0
100,250,GNN-DQN,0.5341331764705883,0.6385542168674698,30000,300.0,9,0.001,0.99,-0.41500432098765433,12.8475,368,47.546195652173914,300.0,0.2176257053638498,0.0,0.0,0.0,0.0
101,250,GNN-DQN,0.5294743529411765,0.6409638554216868,30300,300.0,9,0.001,0.99,-0.34563024691358024,10.667499999999999,501,59.544910179640716,300.0,0.21525069512426853,0.0,0.0,0.0,0.0
102,250,GNN-DQN,0.5248155294117647,0.6433734939759036,30600,300.0,9,0.001,0.99,-0.35434074074074073,10.93712962962963,513,57.50487329434698,300.0,0.24042711971948544,0.0,0.0,0.0,0.0
103,250,GNN-DQN,0.5201567058823529,0.6457831325301204,30900,300.0,9,0.001,0.99,-0.3274753086419754,10.100185185185186,435,50.64367816091954,300.0,0.22839809221525986,0.0,0.0,0.0,0.0
104,250,GNN-DQN,0.5154978823529413,0.6481927710843374,31200,300.0,9,0.001,0.99,-0.3856512345679013,11.930462962962963,489,61.120654396728014,300.0,0.21635366243620713,0.0,0.0,0.0,0.0
105,250,GNN-DQN,0.5108390588235294,0.6506024096385542,31500,300.0,9,0.001,0.99,-0.33427160493827157,10.299166666666666,510,56.65098039215686,300.0,0.2278614221016566,0.0,0.0,0.0,0.0
106,250,GNN-DQN,0.5061802352941176,0.653012048192771,31800,300.0,9,0.001,0.99,-0.3579339506172841,11.109629629629627,429,48.63170163170163,300.0,0.2261367574085792,0.0,0.0,0.0,0.0
107,250,GNN-DQN,0.5015214117647058,0.655421686746988,32100,300.0,9,0.001,0.99,-0.30210432098765444,9.344722222222222,507,54.57593688362919,300.0,0.23851496756076812,0.0,0.0,0.0,0.0
108,250,GNN-DQN,0.49686258823529417,0.6578313253012049,32400,300.0,9,0.001,0.99,-0.3424932098765431,10.612222222222222,456,52.94736842105263,300.0,0.22713045768439769,0.0,0.0,0.0,0.0
109,250,GNN-DQN,0.49220376470588234,0.6602409638554216,32700,300.0,9,0.001,0.99,-0.3093475308641976,9.563518518518519,475,53.44,300.0,0.2292185337965687,0.0,0.0,0.0,0.0
110,250,GNN-DQN,0.4875449411764706,0.6626506024096386,33000,300.0,9,0.001,0.99,-0.30516975308641986,9.40537037037037,515,55.45825242718447,300.0,0.2311570887391766,0.0,0.0,0.0,0.0
111,250,GNN-DQN,0.4828861176470588,0.6650602409638554,33300,300.0,9,0.001,0.99,-0.4284950617283952,13.130740740740741,386,51.50777202072539,300.0,0.23327546062568824,0.0,0.0,0.0,0.0
112,250,GNN-DQN,0.4782272941176471,0.6674698795180722,33600,300.0,9,0.001,0.99,-0.35095308641975315,10.788796296296297,436,54.69954128440367,300.0,0.22838107205927372,0.0,0.0,0.0,0.0
113,250,GNN-DQN,0.47356847058823526,0.6698795180722892,33900,300.0,9,0.001,0.99,-0.3508969135802468,10.79490740740741,465,58.494623655913976,300.0,0.2529467187946041,0.0,0.0,0.0,0.0
114,250,GNN-DQN,0.46890964705882354,0.672289156626506,34200,300.0,9,0.001,0.99,-0.3293308641975309,10.165833333333333,504,60.69444444444444,300.0,0.2690074072778225,0.0,0.0,0.0,0.0
115,250,GNN-DQN,0.4642508235294117,0.6746987951807228,34500,300.0,9,0.001,0.99,-0.30476913580246906,9.435,434,51.50691244239631,300.0,0.2365557409822941,0.0,0.0,0.0,0.0
116,250,GNN-DQN,0.4595920000000001,0.6771084337349398,34800,300.0,9,0.001,0.99,-0.2915697530864198,9.03388888888889,490,53.059183673469384,300.0,0.24680361982434987,0.0,0.0,0.0,0.0
117,250,GNN-DQN,0.4549331764705883,0.6795180722891567,35100,300.0,9,0.001,0.99,-0.3386246913580249,10.505185185185184,522,58.189655172413794,300.0,0.24652576614171268,0.0,0.0,0.0,0.0
118,250,GNN-DQN,0.45027435294117646,0.6819277108433734,35400,300.0,9,0.001,0.99,-0.29489444444444435,9.094351851851853,454,53.09251101321586,300.0,0.24132914926856755,0.0,0.0,0.0,0.0
119,250,GNN-DQN,0.44561552941176474,0.6843373493975904,35700,300.0,9,0.001,0.99,-0.37146481481481475,11.534722222222221,431,51.86078886310905,300.0,0.25648863982409237,0.0,0.0,0.0,0.0
120,250,GNN-DQN,0.4409567058823529,0.6867469879518072,36000,300.0,9,0.001,0.99,-0.3204388888888889,9.911666666666667,457,52.91247264770241,300.0,0.24745540418972573,0.0,0.0,0.0,0.0
121,250,GNN-DQN,0.4362978823529412,0.689156626506024,36300,300.0,9,0.001,0.99,-0.40370802469135797,12.43611111111111,413,50.460048426150124,300.0,0.25517252169549465,0.0,0.0,0.0,0.0
122,250,GNN-DQN,0.4316390588235294,0.691566265060241,36600,300.0,9,0.001,0.99,-0.26916913580246915,8.321111111111112,495,53.08888888888889,300.0,0.24919678625961145,0.0,0.0,0.0,0.0
123,250,GNN-DQN,0.42698023529411766,0.6939759036144578,36900,300.0,9,0.001,0.99,-0.438201851851852,13.423888888888888,378,51.888888888888886,300.0,0.2557906355708838,0.0,0.0,0.0,0.0
124,250,GNN-DQN,0.42232141176470583,0.6963855421686747,37200,300.0,9,0.001,0.99,-0.27980185185185186,8.679629629629629,475,54.92,300.0,0.2645595881715417,0.0,0.0,0.0,0.0
125,250,GNN-DQN,0.4176625882352941,0.6987951807228916,37500,300.0,9,0.001,0.99,-0.28974320987654306,8.929722222222221,486,55.109053497942384,300.0,0.2641039357831081,0.0,0.0,0.0,0.0
126,250,GNN-DQN,0.4130037647058824,0.7012048192771085,37800,300.0,9,0.001,0.99,-0.3560135802469135,10.956018518518517,445,56.06741573033708,300.0,0.2705192865182956,0.0,0.0,0.0,0.0
127,250,GNN-DQN,0.4083449411764706,0.7036144578313253,38100,300.0,9,0.001,0.99,-0.333988888888889,10.295555555555557,453,57.977924944812365,300.0,0.25689312629401684,0.0,0.0,0.0,0.0
128,250,GNN-DQN,0.40368611764705886,0.7060240963855422,38400,300.0,9,0.001,0.99,-0.2849518518518519,8.81,523,53.53728489483748,300.0,0.24685285304983456,0.0,0.0,0.0,0.0
129,250,GNN-DQN,0.39902729411764704,0.708433734939759,38700,300.0,9,0.001,0.99,-0.38265802469135785,11.787407407407406,447,51.94407158836689,300.0,0.2696006533006827,0.0,0.0,0.0,0.0
130,250,GNN-DQN,0.3943684705882353,0.7108433734939759,39000,300.0,9,0.001,0.99,-0.3372098765432099,10.41712962962963,476,58.46008403361345,300.0,0.2552260619277755,0.0,0.0,0.0,0.0
131,250,GNN-DQN,0.3897096470588235,0.7132530120481928,39300,300.0,9,0.001,0.99,-0.32118271604938253,9.979907407407408,484,56.39049586776859,300.0,0.2724997011820475,0.0,0.0,0.0,0.0
132,250,GNN-DQN,0.3850508235294118,0.7156626506024096,39600,300.0,9,0.001,0.99,-0.41139814814814807,12.709074074074074,412,53.148058252427184,300.0,0.26316253912945586,0.0,0.0,0.0,0.0
133,250,GNN-DQN,0.38039199999999995,0.7180722891566265,39900,300.0,9,0.001,0.99,-0.3676796296296295,11.368888888888888,497,57.70020120724346,300.0,0.27733874067664144,0.0,0.0,0.0,0.0
